file,conf
pi9_20240723_094658_3.jpg,0.11504969000816345
3866_t3_fn_20230706_1.jpg,0.31857529282569885
3866_t3_fn_20230706_1.jpg,0.11971519142389297
0690_t1_fs_20230611_13.jpg,0.5144569277763367
3834_t3_fn_20230706_1.jpg,0.2382325381040573
pi9_20240723_094646_3.jpg,0.10628879070281982
0056_t2_fs_20220913_11.jpg,0.12008145451545715
pi9_20240723_094854_3.jpg,0.17287610471248627
pi9_20240723_094854_3.jpg,0.13885347545146942
6222_t3_fn_20230708_11.jpg,0.15805558860301971
3850_t3_fn_20230706_1.jpg,0.24985839426517487
pi7_20240713_075301_7.jpg,0.43896326422691345
pi9_20240723_090900_5.jpg,0.5387023687362671
pi9_20240723_092835_9.jpg,0.15787026286125183
pi7_20240713_075301_12.jpg,0.4075741767883301
pi9_20240723_092841_8.jpg,0.2847521901130676
pi9_20240723_092841_8.jpg,0.1679542362689972
pi9_20240727_101630_5.jpg,0.4535118043422699
3058_t2_fn_20230702_12.jpg,0.13777676224708557
2261_t2_fs_20230630_6.jpg,0.5623782277107239
2261_t2_fs_20230630_6.jpg,0.2294703722000122
0327_t1_fs_20230610_0.jpg,0.10146795958280563
4625_t3_fn_20230706_6.jpg,0.19374555349349976
pi9_20240723_094401_8.jpg,0.43825334310531616
3818_t3_fn_20230706_1.jpg,0.2750509977340698
4378_t3_fn_20230706_1.jpg,0.13089297711849213
0020_t2_fs_20220912_8.jpg,0.6379983425140381
pi9_20240723_093204_8.jpg,0.4734764099121094
pi9_20240723_093204_8.jpg,0.10892380028963089
4733_t3_fn_20230706_6.jpg,0.16254636645317078
pi9_20240723_092840_9.jpg,0.17920753359794617
4542_t3_fn_20230706_6.jpg,0.23623831570148468
4542_t3_fn_20230706_1.jpg,0.11691314727067947
4370_t3_fn_20230706_1.jpg,0.144730806350708
3826_t3_fn_20230706_1.jpg,0.3205549716949463
3826_t3_fn_20230706_1.jpg,0.11965776979923248
0324_t1_fs_20230610_0.jpg,0.10874020308256149
2474_t2_fs_20230630_5.jpg,0.23147104680538177
pi4_20240714_091846_7.jpg,0.10101635009050369
3088_t2_fn_20230702_2.jpg,0.22286437451839447
0690_t1_fs_20230611_14.jpg,0.4930768609046936
0690_t1_fs_20230611_14.jpg,0.14467759430408478
pi9_20240723_121927_8.jpg,0.16765213012695312
3782_t3_fn_20230706_1.jpg,0.3326434791088104
3782_t3_fn_20230706_1.jpg,0.13743215799331665
pi9_20240716_092310_11.jpg,0.45802441239356995
pi4_20240713_105446_7.jpg,0.2893746495246887
pi4_20240713_105446_7.jpg,0.13001860678195953
4370_t3_fn_20230706_6.jpg,0.18371693789958954
0763_t1_fs_20230611_2.jpg,0.22213967144489288
0763_t1_fs_20230611_2.jpg,0.118079774081707
pi9_20240716_073841_11.jpg,0.11949891597032547
0326_t1_fs_20230610_0.jpg,0.1334509700536728
0326_t1_fs_20230610_0.jpg,0.10171014815568924
6278_t3_fn_20230712_1.jpg,0.12909747660160065
0600_t1_fs_20230611_3.jpg,0.26039958000183105
pi9_20240723_121941_10.jpg,0.20173992216587067
pi9_20240726_101241_14.jpg,0.17418964207172394
2502_t2_fs_20230630_5.jpg,0.16797490417957306
3814_t3_fn_20230706_1.jpg,0.24728478491306305
6217_t3_fn_20230708_11.jpg,0.12462113052606583
4721_t3_fn_20230706_6.jpg,0.20575183629989624
4581_t3_fn_20230706_6.jpg,0.16452085971832275
3862_t3_fn_20230706_1.jpg,0.29835423827171326
3862_t3_fn_20230706_1.jpg,0.1057944968342781
pi7_20240713_071408_7.jpg,0.30742472410202026
6189_t3_fn_20230708_1.jpg,0.10391367971897125
pi9_20240723_093145_8.jpg,0.4717768728733063
pi9_20240716_135025_11.jpg,0.2514038681983948
0048_t2_fs_20220913_6.jpg,0.5483326315879822
pi9_20240723_093159_8.jpg,0.47855162620544434
pi9_20240723_093159_8.jpg,0.12307781726121902
3842_t3_fn_20230706_1.jpg,0.3514079451560974
3842_t3_fn_20230706_1.jpg,0.10275983065366745
0692_t1_fs_20230611_13.jpg,0.4917847216129303
0692_t1_fs_20230611_13.jpg,0.2820000648498535
pi9_20240723_093144_8.jpg,0.47399553656578064
pi9_20240723_093144_8.jpg,0.1125207468867302
pi9_20240723_094711_3.jpg,0.12831583619117737
pi4_20240806_191357_1.jpg,0.2399405539035797
6206_t3_fn_20230708_6.jpg,0.13303162157535553
pi9_20240715_103402_11.jpg,0.20037414133548737
pi9_20240723_092834_8.jpg,0.44705820083618164
pi9_20240723_092834_8.jpg,0.1802065670490265
3890_t3_fn_20230706_1.jpg,0.2714357078075409
3890_t3_fn_20230706_1.jpg,0.10504212975502014
2510_t2_fs_20230630_6.jpg,0.1614607721567154
pi9_20240723_092834_9.jpg,0.4468042254447937
pi9_20240723_092834_9.jpg,0.17894159257411957
pi4_20240712_105849_7.jpg,0.3286352753639221
pi4_20240712_105849_7.jpg,0.13478560745716095
pi4_20240713_093712_7.jpg,0.2785683274269104
3822_t3_fn_20230706_1.jpg,0.14341215789318085
4649_t3_fn_20230706_6.jpg,0.11033575981855392
4625_t3_fn_20230706_1.jpg,0.10105881839990616
pi6_20240815_080754_12.jpg,0.19756190478801727
2466_t2_fs_20230630_5.jpg,0.17566163837909698
pi9_20240713_094721_11.jpg,0.5070010423660278
pi6_20240807_172221_12.jpg,0.11489825695753098
0020_t2_fs_20220912_9.jpg,0.6374738812446594
3790_t3_fn_20230706_1.jpg,0.4523014426231384
3790_t3_fn_20230706_1.jpg,0.21067407727241516
3810_t3_fn_20230706_1.jpg,0.24887418746948242
pi9_20240723_093205_8.jpg,0.46899905800819397
pi9_20240723_093205_8.jpg,0.11949227005243301
pi9_20240723_093147_8.jpg,0.4707786440849304
pi9_20240723_093147_8.jpg,0.10511168837547302
pi9_20240723_093039_8.jpg,0.4473576843738556
pi9_20240723_121927_9.jpg,0.17051023244857788
4454_t3_fn_20230706_12.jpg,0.11025307327508926
0055_t2_fs_20220913_12.jpg,0.157353475689888
pi9_20240723_093038_8.jpg,0.46899521350860596
0663_t1_fs_20230611_7.jpg,0.21102753281593323
3738_t3_fn_20230706_1.jpg,0.4368683397769928
3738_t3_fn_20230706_1.jpg,0.21031850576400757
pi9_20240723_093130_8.jpg,0.4815117120742798
pi9_20240723_093130_8.jpg,0.10251724720001221
pi8_20240827_144615_3.jpg,0.638181746006012
3898_t3_fn_20230706_1.jpg,0.3146953284740448
3766_t3_fn_20230706_1.jpg,0.4172229468822479
3870_t3_fn_20230706_1.jpg,0.31554222106933594
3870_t3_fn_20230706_1.jpg,0.11546067893505096
6220_t3_fn_20230708_11.jpg,0.16337689757347107
2442_t2_fs_20230630_5.jpg,0.17304623126983643
0023_t2_fs_20220912_12.jpg,0.31072404980659485
pi7_20240711_090005_7.jpg,0.13172416388988495
4589_t3_fn_20230706_6.jpg,0.14029788970947266
pi9_20240723_090900_10.jpg,0.545875608921051
pi1_20240713_111938_14.jpg,0.104513019323349
pi9_20240723_093138_8.jpg,0.4853331446647644
pi9_20240723_093138_8.jpg,0.1260092705488205
4581_t3_fn_20230706_1.jpg,0.1354110836982727
0575_t1_fs_20230611_4.jpg,0.11373192071914673
4697_t3_fn_20230706_6.jpg,0.11400061845779419
3858_t3_fn_20230706_1.jpg,0.3445148169994354
3894_t3_fn_20230706_1.jpg,0.27999407052993774
3894_t3_fn_20230706_1.jpg,0.10879542678594589
pi9_20240723_093148_8.jpg,0.470368891954422
pi9_20240723_093148_8.jpg,0.11365987360477448
pi8_20240827_144615_4.jpg,0.640955924987793
2490_t2_fs_20230630_5.jpg,0.10960123687982559
pi9_20240723_093203_8.jpg,0.4737456738948822
pi9_20240723_093203_8.jpg,0.10721230506896973
6202_t3_fn_20230708_6.jpg,0.30663561820983887
pi9_20240723_094710_3.jpg,0.13383571803569794
pi4_20240713_085351_7.jpg,0.13818983733654022
0048_t2_fs_20220913_7.jpg,0.5467700362205505
0048_t2_fs_20220913_7.jpg,0.1703692227602005
3846_t3_fn_20230706_1.jpg,0.3503207564353943
7142_t4_em_20230719_11.jpg,0.10362802445888519
pi9_20240726_124829_0.jpg,0.48522379994392395
pi6_20240805_072553_11.jpg,0.5496901869773865
pi9_20240723_093200_8.jpg,0.47901463508605957
pi9_20240723_093200_8.jpg,0.1380411684513092
6218_t3_fn_20230708_11.jpg,0.10893326252698898
pi9_20240723_093119_8.jpg,0.4849887490272522
pi9_20240723_093119_8.jpg,0.11167942732572556
pi9_20240723_093143_8.jpg,0.4742219150066376
pi9_20240723_093202_8.jpg,0.4776606857776642
pi9_20240723_093202_8.jpg,0.1366608589887619
4685_t3_fn_20230706_6.jpg,0.1478249728679657
4737_t3_fn_20230706_6.jpg,0.2310624122619629
pi9_20240723_093131_8.jpg,0.4828721284866333
pi9_20240723_093131_8.jpg,0.1069246232509613
pi9_20240723_093158_8.jpg,0.4777875542640686
pi9_20240723_093158_8.jpg,0.1120542362332344
4955_t3_fn_20230707_1.jpg,0.3686676323413849
4955_t3_fn_20230707_1.jpg,0.19061291217803955
pi9_20240726_124829_5.jpg,0.4017515182495117
pi8_20240810_140631_12.jpg,0.13014017045497894
2972_t2_fn_20230701_1.jpg,0.16901205480098724
pi9_20240723_093129_8.jpg,0.4789907932281494
pi9_20240723_093129_8.jpg,0.10230597853660583
pi6_20240815_075313_12.jpg,0.2380913496017456
pi4_20240711_103354_7.jpg,0.24823026359081268
pi9_20240723_093206_8.jpg,0.4722401797771454
3770_t3_fn_20230706_1.jpg,0.37462368607521057
3770_t3_fn_20230706_1.jpg,0.15541782975196838
2726_t2_fs_20230630_6.jpg,0.23648661375045776
pi9_20240723_093118_8.jpg,0.47762128710746765
3854_t3_fn_20230706_1.jpg,0.20213088393211365
4601_t3_fn_20230706_6.jpg,0.11713260412216187
pi9_20240716_105454_11.jpg,0.45917820930480957
2446_t2_fs_20230630_5.jpg,0.17557065188884735
2494_t2_fs_20230630_5.jpg,0.1618705838918686
pi9_20240723_094401_9.jpg,0.4366918206214905
4573_t3_fn_20230706_6.jpg,0.19509243965148926
4661_t3_fn_20230706_6.jpg,0.11725932359695435
pi2_20240816_125842_11.jpg,0.6512603163719177
4721_t3_fn_20230706_1.jpg,0.10016174614429474
0048_t2_fs_20220913_11.jpg,0.5508139729499817
2458_t2_fs_20230630_5.jpg,0.21292269229888916
3882_t3_fn_20230706_1.jpg,0.325703889131546
3830_t3_fn_20230706_1.jpg,0.3532262146472931
3830_t3_fn_20230706_1.jpg,0.11942273378372192
pi9_20240723_094708_3.jpg,0.13287274539470673
pi9_20240713_095227_11.jpg,0.46728256344795227
3886_t3_fn_20230706_1.jpg,0.3952270448207855
3886_t3_fn_20230706_1.jpg,0.16980163753032684
0022_t2_fs_20220912_12.jpg,0.24536007642745972
pi4_20240716_102529_7.jpg,0.10238674283027649
3878_t3_fn_20230706_1.jpg,0.35345008969306946
3878_t3_fn_20230706_1.jpg,0.11323276907205582
pi9_20240716_120354_11.jpg,0.2445170134305954
pi9_20240727_101630_10.jpg,0.20931394398212433
4538_t3_fn_20230706_6.jpg,0.23791545629501343
pi9_20240723_092840_8.jpg,0.17932496964931488
3786_t3_fn_20230706_1.jpg,0.31304797530174255
3786_t3_fn_20230706_1.jpg,0.1308640092611313
7001_t4_fn_20230719_3.jpg,0.17291134595870972
